566171;2;2138;9370;10
566591;6;2139;9765;45
566799;6;2140;7909;0
566996;9;2141;10466;28
567445;10;2142;5174;46
567666;6;2143;6863;36
567813;6;2144;10300;0
568033;6;2145;7528;0
568238;1;2146;9578;44
568559;9;2147;12255;47
569069;5;2148;6390;38
569218;5;2149;13327;0
569559;10;2150;13337;31
570076;3;2151;10296;40
570467;1;2152;4293;23
570590;1;2153;12164;0
570951;5;2154;5374;13
571114;9;2155;13569;38
571642;8;2156;8456;6
571847;7;2157;11358;8
572131;9;2158;7939;25
572437;9;2159;4497;0
572630;4;2160;9036;20
572887;8;2161;2296;19
572980;3;2162;14928;39
573529;2;2163;5208;15
573762;5;2164;8040;24
573962;1;2165;11410;13
574305;2;2166;10068;17
574727;7;2167;10954;19
574995;2;2168;3476;19
575154;7;2169;11252;19
575458;3;2170;11515;48
575910;10;2171;5021;40
576136;9;2172;10728;46
576555;8;2173;7708;6
576783;10;2174;2786;48
576906;1;2175;14606;23
577368;6;2176;3891;44
577451;6;2177;6503;0
577635;2;2178;3879;45
577801;4;2179;1643;10
577855;2;2180;10898;10
578301;4;2181;14278;10
578697;3;2182;2204;20
578815;8;2183;1926;39
578866;9;2184;14207;6
579441;6;2185;9735;28
579677;9;2186;2461;28
579818;10;2187;9511;46
580189;7;2188;7909;31
580417;3;2189;9132;48
580744;3;2190;9843;0
581116;4;2191;6066;20
581290;5;2192;1667;14
581353;2;2193;14089;24
581917;2;2194;4722;0
582125;7;2195;14854;19
582471;8;2196;9251;8
582695;7;2197;9167;8
582920;5;2198;1264;16
582981;10;2199;11482;31
583392;10;2200;10607;0
583802;7;2201;1209;31
583848;6;2202;6307;18
584028;2;2203;7215;45
584332;3;2204;13790;15
584864;8;2205;9496;39
585133;10;2206;12302;48
585619;9;2207;7897;46
585943;4;2208;14245;20
586332;5;2209;4431;14
586474;9;2210;12498;38
587001;10;2211;9507;46
587383;4;2212;8769;42
587634;9;2213;4793;20
587857;5;2214;6264;38
588027;2;2215;9228;24
588421;5;2216;8126;24
588626;7;2217;8788;16
588858;1;2218;5582;32
589043;8;2219;2690;25
589154;10;2220;11517;48
589597;7;2221;3976;31
589704;5;2222;1051;16
589742;1;2223;14738;13
590189;8;2224;2614;25
590289;3;2225;7957;39
590612;6;2226;11489;38
590885;9;2227;2641;28
590993;8;2228;14970;6
591350;7;2229;1392;8
591400;6;2230;12768;18
591708;10;2231;13196;36
592228;8;2232;3780;48
592360;2;2233;7142;44
592646;2;2234;4460;0
592849;5;2235;1524;24
592909;2;2236;5590;24
593143;4;2237;2953;10
593231;2;2238;11182;10
593679;2;2239;5606;0
593949;6;2240;12955;45
594260;5;2241;6335;35
594432;2;2242;10350;24
594863;1;2243;11498;17
595224;7;2244;8350;32
595439;9;2245;1393;25
595518;7;2246;11512;25
595798;6;2247;2336;18
595876;9;2248;12432;28
596393;5;2249;4932;38
596546;9;2250;9442;38
596910;9;2251;8542;0
597264;7;2252;3535;25
597355;4;2253;4393;10
597485;5;2254;11057;14
597774;10;2255;1265;31
597866;9;2256;5944;46
598123;6;2257;10656;28
598390;4;2258;8930;40
598644;8;2259;2132;19
598738;2;2260;6010;44
599023;8;2261;9959;44
599273;5;2262;7138;18
599453;4;2263;6828;14
599652;8;2264;3989;19
599764;4;2265;5436;19
599928;3;2266;12862;20
600409;5;2267;13741;21
600742;1;2268;14247;13
601175;8;2269;14668;25
601536;4;2270;11852;19
601848;4;2271;14056;0
602258;6;2272;12075;40
602560;2;2273;5085;45
602779;3;2274;13421;15
603298;8;2275;4320;39
603443;2;2276;6362;44
603715;1;2277;8531;17
604006;9;2278;3469;47
604182;2;2279;3943;42
604384;8;2280;13787;44
604723;5;2281;4173;18
604835;4;2282;10335;14
605126;8;2283;1314;19
605205;10;2284;9465;48
605575;7;2285;6731;31
605753;9;2286;11323;25
606195;8;2287;6683;6
606376;1;2288;12971;25
606747;1;2289;10044;0
607057;3;2290;2408;23
607158;2;2291;13091;15
607706;5;2292;2382;24
607783;3;2293;13326;21
608298;8;2294;13532;39
608638;1;2295;13056;25
609059;9;2296;8310;47
609421;2;2297;6946;42
609714;3;2298;2160;15
609830;6;2299;13243;38
610156;1;2300;2903;44
610261;4;2301;9839;22
610540;3;2302;5626;20
610762;5;2303;6116;21
610921;7;2304;10712;16
611181;5;2305;14443;16
611530;1;2306;7378;13
611764;10;2307;10632;23
612192;8;2308;9789;48
612420;8;2309;4972;0
612554;5;2310;13249;18
612884;3;2311;1348;21
612971;6;2312;12073;38
613228;6;2313;5365;0
613343;6;2314;5451;0
613504;2;2315;14515;45
614095;4;2316;4137;10
614214;7;2317;3017;10
614291;8;2318;8685;8
614501;7;2319;3004;8
614570;7;2320;12879;0
614911;3;2321;1753;48
614995;5;2322;2883;21
615081;8;2323;6445;18
615249;6;2324;7995;18
615438;7;2325;10182;18
615680;4;2326;4729;10
615819;5;2327;3249;14
615933;9;2328;5857;38
616201;2;2329;7217;42
616534;8;2330;2279;44
616593;9;2331;5512;6
616833;6;2332;8339;28
617029;7;2333;12952;18
617349;9;2334;12005;25
617857;10;2335;3578;46
617985;10;2336;9538;0
618362;6;2337;9459;36
618582;7;2338;4094;18
618676;7;2339;6254;0
618851;1;2340;3461;32
618975;8;2341;1699;25
619023;7;2342;7530;8
619195;7;2343;1539;0
619255;9;2344;7296;25
619565;3;2345;6346;29
619813;5;2346;3582;21
619911;4;2347;9458;14
620182;1;2348;13849;22
620591;5;2349;13337;13
620902;5;2350;14015;0
621263;6;2351;12283;35
621525;6;2352;8104;0
621716;7;2353;11079;18
621968;7;2354;12443;0
622269;6;2355;9961;18
622499;8;2356;11446;18
622784;5;2357;9258;18
623014;4;2358;11721;14
623333;7;2359;2469;10
623415;9;2360;9635;25
623833;1;2361;6536;47
624064;6;2362;9082;44
624276;8;2363;12406;18
624604;3;2364;14775;39
625170;6;2365;11037;38
625423;8;2366;11333;18
625693;9;2367;2090;6
625799;7;2368;13793;25
626131;6;2369;2663;18
626216;9;2370;13817;28
626768;4;2371;14789;20
627200;10;2372;10000;42
627589;7;2373;10537;31
627837;8;2374;12026;8
628156;3;2375;4736;39
628326;3;2376;6283;0
628591;10;2377;13073;40
629104;9;2378;3075;46
629243;4;2379;14484;20
629644;8;2380;12785;19
629960;5;2381;10719;18
630231;3;2382;12324;21
630712;10;2383;14852;40
631289;9;2384;6021;46
631567;10;2385;7409;46
631872;3;2386;9080;40
632197;3;2387;14623;0
632720;3;2388;1928;0
632810;5;2389;13043;21
633145;10;2390;2056;31
633242;1;2391;7227;23
633474;8;2392;5265;25
633615;5;2393;6057;18
633774;8;2394;1471;18
633853;2;2395;7773;44
634183;7;2396;8648;19
634390;4;2397;14551;10
634787;5;2398;10324;14
635046;8;2399;2609;18
635107;8;2400;10308;0
635353;9;2401;6449;6
635602;9;2402;11846;0
636105;1;2403;10025;47
636392;1;2404;1271;0
636461;7;2405;12368;32
636743;7;2406;7196;0
636939;1;2407;10454;32
637263;8;2408;1599;25
637349;10;2409;14176;48
637898;4;2410;8563;42
638144;3;2411;12429;20
638603;2;2412;7634;15
638951;9;2413;10940;42
639401;3;2414;5580;29
639639;6;2415;9267;38
639877;4;2416;5993;40
640045;2;2417;4613;10
640245;3;2418;10487;15
640668;7;2419;14672;48
641050;3;2420;12906;48
641511;3;2421;11166;0
641931;5;2422;6425;21
642119;9;2423;3356;38
642277;6;2424;10698;28
642550;2;2425;6392;45
642850;8;2426;12171;44
643140;9;2427;3815;6
643325;5;2428;1206;38
643375;3;2429;5982;21
643629;10;2430;5206;40
643846;5;2431;11570;31
644116;5;2432;1214;0
644145;5;2433;5479;0
644287;4;2434;11948;14
644616;5;2435;2362;14
644671;5;2436;14527;0
645025;7;2437;7487;16
645244;3;2438;8247;48
645559;4;2439;11802;20
645880;7;2440;10500;10
646167;3;2441;8229;48
646476;2;2442;3240;15
646648;9;2443;8409;42
647000;6;2444;13848;28
647323;9;2445;4212;28
647523;5;2446;4626;38
647644;1;2447;14911;13
648084;5;2448;8335;13
648299;3;2449;6774;21
648581;10;2450;7821;40
648907;9;2451;11137;46
649365;3;2452;2340;29
649489;10;2453;11597;40
649952;2;2454;5728;48
650230;10;2455;13645;48
650749;7;2456;7418;31
650918;7;2457;4490;0
651053;1;2458;13867;32
651482;7;2459;5398;32
651624;2;2460;14378;19
652244;8;2461;6684;44
652448;10;2462;3822;48
652616;7;2463;3362;31
652724;10;2464;10147;31
653110;1;2465;11322;23
653457;3;2466;14665;23
654010;9;2467;3512;29
654146;9;2468;7718;0
654472;3;2469;1538;29
654527;3;2470;2545;0
654638;4;2471;4048;20
654787;10;2472;14074;42
655321;7;2473;14847;31
655677;6;2474;12191;18
655965;9;2475;7941;28
656317;10;2476;14128;46
656862;3;2477;14259;40
657411;8;2478;7138;39
657577;8;2479;1841;0
657638;5;2480;12039;18
657956;9;2481;7964;38
658292;3;2482;3835;29
658477;7;2483;10101;48
658725;6;2484;8136;18
658934;5;2485;9633;35
659175;7;2486;9154;16
659403;2;2487;1526;19
659510;6;2488;8653;45
659730;5;2489;1154;35
659792;6;2490;10248;35
660011;6;2491;2654;0
660086;8;2492;8736;18
660296;9;2493;5592;6
660518;8;2494;13905;6
660860;5;2495;6538;18
661031;8;2496;3724;18
661136;6;2497;6798;18
661319;3;2498;13332;38
661836;10;2499;11855;40
662300;3;2500;14344;40
662833;4;2501;1842;20
662882;4;2502;4926;0
663032;9;2503;5489;20
663244;9;2504;4176;0
663425;4;2505;3465;20
663539;1;2506;11753;22
663888;5;2507;11995;13
664191;2;2508;11096;24
664679;8;2509;11313;44
664962;4;2510;5332;19
665145;10;2511;10347;42
665538;1;2512;1274;23
665598;10;2513;7576;23
665869;10;2514;10763;0
666302;8;2515;10748;48
666560;7;2516;10138;8
666799;8;2517;10032;8
667072;3;2518;8542;39
667417;8;2519;7661;39
667596;8;2520;8190;0
667805;6;2521;7786;18
667971;6;2522;4928;0
668116;4;2523;14055;40
668505;8;2524;12298;19
668830;3;2525;8697;39
669156;2;2526;3683;15
669328;5;2527;14816;24
669686;1;2528;11247;13
670008;1;2529;6103;0
670205;4;2530;6062;22
670365;4;2531;2803;0
670453;5;2532;10429;14
670731;6;2533;6005;35
670903;1;2534;12432;44
671303;6;2535;10112;44
671555;10;2536;4714;36
671747;1;2537;12965;23
672165;9;2538;7352;47
672490;2;2539;11814;42
672982;7;2540;14767;19
673326;8;2541;3560;8
673427;5;2542;4034;18
673556;6;2543;6972;35
673743;3;2544;11189;38
674191;7;2545;8406;48
674401;6;2546;6173;18
674578;2;2547;6035;45
674820;2;2548;6221;0
675086;1;2549;13297;17
675491;8;2550;1388;25
675530;9;2551;13828;6
676091;3;2552;9030;29
676452;6;2553;13241;38
676779;2;2554;8733;45
677129;2;2555;8852;0
677503;7;2556;4285;19
677609;8;2557;6335;8
677765;7;2558;3068;8
677835;7;2559;4409;0
677955;2;2560;2836;19
678069;2;2561;5559;0
678292;2;2562;14935;0
678890;2;2563;9646;0
679276;2;2564;10181;0
679703;7;2565;7085;19
679881;5;2566;4323;16
679995;1;2567;9492;13
680284;2;2568;12487;17
680832;10;2569;13589;48
681349;7;2570;10551;31
681637;3;2571;10705;48
682058;6;2572;1974;38
682136;10;2573;5157;36
682352;7;2574;11223;31
682616;8;2575;1492;8
682651;8;2576;11932;0
682929;8;2577;9282;0
683193;10;2578;8747;48
683554;8;2579;5020;48
683689;5;2580;14230;18
684038;8;2581;8285;18
684237;9;2582;11424;6
684719;2;2583;6302;42
684972;2;2584;2730;0
685097;3;2585;12258;15
685535;3;2586;11593;0
685988;6;2587;7084;38
686167;9;2588;6861;28
686437;8;2589;2630;6
686524;1;2590;12511;25
686905;10;2591;6932;23
687153;10;2592;9912;0
687555;8;2593;10078;48
687808;5;2594;7412;18
687997;7;2595;8712;16
688227;1;2596;9583;32
688514;5;2597;10926;13
688800;10;2598;11219;31
689247;9;2599;12255;46
689765;10;2600;8477;46
690116;2;2601;8220;48
690469;5;2602;14030;24
690814;8;2603;14444;18
691194;2;2604;5575;44
691461;8;2605;7959;44
691647;8;2606;9593;0
691910;3;2607;9849;39
692302;10;2608;5153;40
692523;6;2609;4416;36
692661;1;2610;7763;44
692906;10;2611;11177;23
693337;5;2612;11162;31
693615;8;2613;9880;18
693864;4;2614;13326;19
694229;5;2615;3111;14
694318;7;2616;14624;16
694670;2;2617;8678;19
695062;8;2618;7474;44
695284;10;2619;14861;48
695861;9;2620;11602;46
696346;5;2621;3087;38
696436;8;2622;3711;18
696523;8;2623;7670;0
696720;5;2624;12378;18
697026;8;2625;10313;18
697310;2;2626;8959;44
697713;8;2627;7368;44
697893;7;2628;6390;8
698071;1;2629;11185;32
698414;3;2630;3147;23
698575;7;2631;5353;48
698722;9;2632;8840;25
699062;9;2633;12243;0
699571;5;2634;10186;38
699839;10;2635;8060;31
700169;4;2636;9532;42
700420;4;2637;4775;0
700568;1;2638;11552;22
700922;10;2639;4347;23
701078;10;2640;4324;0
701273;3;2641;7986;40
701574;2;2642;12305;15
702084;1;2643;1526;17
702145;2;2644;11128;17
702639;10;2645;5553;48
702880;4;2646;4398;42
703015;8;2647;10737;19
703309;2;2648;3044;44
703446;3;2649;3619;15
703596;4;2650;14600;20
704003;1;2651;11532;22
704380;9;2652;4329;47
704567;4;2653;8293;20
704796;2;2654;8102;10
705145;5;2655;13285;24
705454;5;2656;12813;0
705770;8;2657;14712;18
706161;10;2658;3092;48
706320;2;2659;1652;48
706432;6;2660;12947;45
706726;7;2661;10967;18
706984;8;2662;9352;8
707246;2;2663;2170;44
707375;9;2664;10794;42
707833;2;2665;13320;42
708390;5;2666;12097;24
708703;10;2667;14718;31
709277;2;2668;7629;48
709602;7;2669;13606;19
709928;5;2670;7991;16
710152;9;2671;10644;38
710591;3;2672;1555;29
710687;10;2673;8500;40
711022;5;2674;12113;31
711322;8;2675;14430;18
711706;10;2676;4477;48
711897;7;2677;7290;31
712073;4;2678;5606;10
712243;1;2679;5120;22
712407;2;2680;4573;17
712609;7;2681;7633;19
712793;4;2682;8682;10
713036;5;2683;9574;14
713290;10;2684;12148;31
713772;8;2685;7356;48
713962;6;2686;4811;18
714065;6;2687;1563;0
714135;10;2688;13852;36
714661;5;2689;10790;31
714928;7;2690;9246;16
715139;7;2691;1593;0
715207;10;2692;3821;31
715344;10;2693;3944;0
715533;2;2694;7820;48
715865;7;2695;13143;19
716180;5;2696;5393;16
716324;8;2697;3987;18
716423;9;2698;6465;6
716692;4;2699;11443;20
717004;7;2700;5305;10
717125;7;2701;10383;0
717393;1;2702;5394;32
717561;5;2703;10815;13
717829;7;2704;9499;16
718061;5;2705;7251;16
718261;10;2706;5396;31
718485;7;2707;8335;31
718675;7;2708;9993;0
718921;6;2709;3029;18
719004;7;2710;3917;18
719110;5;2711;6882;16
719295;2;2712;13819;24
719896;10;2713;4186;48
720077;5;2714;6103;31
720240;3;2715;9384;21
720614;6;2716;10398;38
720880;1;2717;6166;44
721080;10;2718;14254;23
721613;1;2719;9648;23
721914;8;2720;3878;25
722023;6;2721;8534;18
722249;1;2722;3363;44
722369;10;2723;3045;23
722509;7;2724;4688;31
722634;6;2725;3411;18
722735;9;2726;3763;28
722922;2;2727;6774;42
723235;9;2728;3914;42
723424;5;2729;2331;38
723493;4;2730;3665;14
723610;3;2731;5283;20
723819;4;2732;13056;20
724183;9;2733;4366;20
724380;3;2734;4482;29
724579;6;2735;10680;38
724825;7;2736;13941;18
725152;4;2737;7110;10
725350;7;2738;14006;10
725679;4;2739;1169;10
725752;10;2740;12868;42
726248;6;2741;4099;36
726354;8;2742;1748;18
726395;8;2743;6295;0
726560;6;2744;10322;18
726780;6;2745;11534;0
727061;5;2746;14111;35
727411;3;2747;9304;21
727784;10;2748;4274;40
727985;2;2749;3322;48
728133;3;2750;11011;15
728567;10;2751;7262;40
728875;8;2752;13371;48
729204;6;2753;13933;18
729529;9;2754;10345;28
729933;8;2755;13758;6
730259;9;2756;7681;6
730597;2;2757;7611;42
730921;7;2758;14928;19
731279;6;2759;5592;18
731443;2;2760;7896;45
731778;7;2761;8975;19
731990;8;2762;12351;8
732317;3;2763;10438;39
732738;7;2764;11755;48
733022;5;2765;7085;16
733205;8;2766;4180;18
733303;8;2767;4429;0
733454;10;2768;2179;48
733568;6;2769;13680;36
733895;5;2770;12576;35
734223;6;2771;13597;35
734549;10;2772;9642;36
734894;10;2773;14722;0
735466;9;2774;12555;46
735995;10;2775;14921;46
736576;8;2776;12601;48
736895;1;2777;12275;25
737246;1;2778;5771;0
737436;8;2779;13450;25
737757;7;2780;13422;8
738111;3;2781;1948;48
738181;3;2782;5329;0
738387;2;2783;9230;15
738801;8;2784;13460;44
739133;6;2785;9044;18
739361;5;2786;9550;35
739622;9;2787;4971;38
739860;10;2788;11826;46
740314;7;2789;2438;31
740395;9;2790;4554;25
740571;9;2791;12218;0
741041;9;2792;7337;0
741330;8;2793;14211;6
741705;2;2794;13722;44
742269;3;2795;9349;15
742623;4;2796;9846;20
742903;3;2797;9464;20
743279;6;2798;7642;38
743460;7;2799;9578;18
743694;5;2800;5892;16
743853;3;2801;13761;21
744345;3;2802;6037;0
744599;6;2803;2493;38
744689;10;2804;11803;36
745157;9;2805;4761;46
745366;7;2806;9742;25
745620;1;2807;6539;32
745807;1;2808;7940;0
746057;3;2809;11747;23
746515;6;2810;3733;38
746630;5;2811;12962;35
746948;7;2812;14141;16
747318;3;2813;12785;48
747795;4;2814;4239;20
747926;8;2815;7663;19
748130;1;2816;1488;25
748205;7;2817;8335;32
748427;1;2818;14455;32
748884;6;2819;7636;44
749083;10;2820;9548;36
749424;10;2821;6602;0
749683;1;2822;14081;23
750109;10;2823;11255;23
750542;7;2824;13046;31
750857;6;2825;1476;18
750927;3;2826;13764;38
751442;1;2827;4963;23
751607;10;2828;6076;23
751864;3;2829;5923;40
752091;2;2830;10505;15
752556;8;2831;11656;44
752853;1;2832;6306;25
753051;2;2833;10215;17
753477;1;2834;7886;17
753725;4;2835;1749;22
753814;10;2836;11638;42
754276;9;2837;14738;46
754872;3;2838;1222;29
754945;9;2839;11536;29
755436;1;2840;7790;47
755682;3;2841;7916;23
756013;7;2842;11078;48
756313;3;2843;3549;48
756463;1;2844;5777;23
756673;6;2845;10439;44
756914;8;2846;3229;18
757009;4;2847;4542;19
757149;9;2848;3657;20
757310;4;2849;10445;20
757604;8;2850;4430;19
757708;8;2851;2736;0
757790;6;2852;8509;18
758016;1;2853;7729;44
758237;1;2854;1552;0
758282;1;2855;13845;0
758722;6;2856;7607;44
758924;4;2857;10200;40
759207;5;2858;4613;14
759339;2;2859;5170;24
759546;2;2860;14897;0
760161;7;2861;10224;19
760425;10;2862;10583;31
760845;4;2863;12558;42
761190;5;2864;9157;14
761427;2;2865;1760;24
761517;7;2866;2764;19
761611;10;2867;12065;31
762090;8;2868;2424;48
762195;10;2869;2471;48
762315;7;2870;11566;31
762597;2;2871;14644;19
763193;4;2872;10422;10
763478;2;2873;4705;10
763709;9;2874;10445;42
764117;8;2875;9405;6
764361;1;2876;2183;25
764468;6;2877;11736;44
764736;7;2878;2028;18
764831;3;2879;12439;48
765276;3;2880;4129;0
765447;1;2881;7906;23
765696;10;2882;14783;23
766264;3;2883;7102;40
766539;5;2884;8362;21
766765;10;2885;5919;31
767017;3;2886;1205;40
767109;7;2887;6444;48
767281;9;2888;10373;25
767700;4;2889;4197;20
767851;6;2890;1732;40
767924;10;2891;11546;36
768385;8;2892;8314;48
768627;10;2893;8685;48
768974;6;2894;4166;36
769108;2;2895;10508;45
769571;9;2896;3454;42
769704;9;2897;7260;0
769990;8;2898;9577;6
770238;1;2899;5448;25
770416;4;2900;10471;22
770711;8;2901;5438;19
770838;8;2902;7278;0
771027;4;2903;1776;19
771088;5;2904;2989;14
771196;9;2905;14039;38
771742;8;2906;14920;6
772128;3;2907;3339;39
772248;3;2908;5189;0
772473;8;2909;6518;39
772650;1;2910;11291;25
773020;9;2911;4538;47
773215;4;2912;4154;20
773339;5;2913;2265;14
773416;2;2914;3519;24
773576;7;2915;4835;19
773686;7;2916;1543;0
773747;9;2917;13538;25
774297;3;2918;10318;29
774706;10;2919;5681;40
774957;2;2920;14002;48
775535;1;2921;7339;17
775767;4;2922;4613;22
775931;10;2923;13385;42
776410;10;2924;11060;0
776845;3;2925;6639;40
777123;10;2926;10293;40
777533;4;2927;10153;42
777821;9;2928;8461;20
778193;10;2929;8628;46
778502;10;2930;4420;0
778660;10;2931;4883;0
778866;5;2932;9487;31
779101;4;2933;10493;14
779388;2;2934;5890;10
779672;10;2935;9054;48
780038;4;2936;6265;42
780223;3;2937;2002;20
780343;7;2938;6433;48
780521;10;2939;2097;31
780636;3;2940;9227;40
780981;2;2941;6745;15
781299;10;2942;4975;48
781519;4;2943;14267;42
781914;8;2944;3598;19
782023;1;2945;11270;25
782377;7;2946;7134;32
782550;4;2947;14208;10
782946;1;2948;12398;22
783324;10;2949;11354;23
783730;10;2950;4978;0
783956;8;2951;9135;48
784175;9;2952;9833;6
784601;1;2953;8365;47
784853;5;2954;4441;13
784970;1;2955;7265;13
785210;7;2956;13630;32
785568;3;2957;6437;48
785821;1;2958;8225;23
786078;4;2959;3399;22
786188;3;2960;6209;20
786450;10;2961;14569;40
787011;3;2962;3336;40
787160;9;2963;13291;29
787719;1;2964;4680;47
787853;1;2965;12610;0
788236;4;2966;3340;22
788334;2;2967;14704;10
788965;9;2968;9104;42
789344;6;2969;5798;28
789513;2;2970;12838;45
790051;5;2971;7657;24
790254;2;2972;9574;24
790637;2;2973;11959;0
791116;2;2974;14579;0
791742;9;2975;7806;42
792071;6;2976;12565;28
792339;6;2977;8926;0
792569;4;2978;11647;40
792896;3;2979;10116;20
793297;8;2980;3922;39
793407;6;2981;3723;18
793532;2;2982;3532;45
793691;1;2983;7425;17
793929;8;2984;5241;25
794069;6;2985;8076;18
794277;10;2986;14451;36
794794;10;2987;6444;0
795071;9;2988;7735;46
795375;8;2989;10476;6
795644;1;2990;2503;25
795741;8;2991;1668;25
795798;5;2992;9164;18
796026;4;2993;8903;14
796271;7;2994;9035;10
796477;7;2995;2362;0
796579;3;2996;14175;48
797134;7;2997;14840;48
797482;4;2998;5139;10
797638;3;2999;14922;20
798209;6;3000;10079;38
798468;1;3001;12947;44
798851;5;3002;5951;13
799025;6;3003;8696;35
799239;9;3004;2626;28
799365;7;3005;12848;25
799688;10;3006;9608;31
800068;6;3007;9866;36
800313;5;3008;7448;35
800505;8;3009;9307;18
800728;9;3010;7893;6
801038;8;3011;3633;6
801131;7;3012;7063;8
801340;3;3013;14757;48
801888;4;3014;14797;20
802300;1;3015;9206;22
802581;2;3016;12191;17
803069;2;3017;6752;0
803357;1;3018;13154;17
803765;7;3019;1702;32
803836;1;3020;11765;32
804198;8;3021;8642;25
804405;9;3022;12270;6
804919;2;3023;10410;42
805346;4;3024;14562;10
805770;6;3025;13274;40
806053;6;3026;10879;0
806330;2;3027;1883;45
806448;9;3028;12656;42
806964;3;3029;1089;29
807018;2;3030;9114;15
807383;2;3031;13130;0
807926;1;3032;2372;17
808026;7;3033;3342;32
808118;5;3034;3531;16
808236;6;3035;9665;35
808470;9;3036;11367;28
808936;6;3037;2304;28
809004;8;3038;4512;18
809148;3;3039;12850;39
809627;4;3040;8645;20
809865;7;3041;6460;10
810028;5;3042;3448;16
810122;1;3043;7669;13
810374;7;3044;1815;32
810434;6;3045;4555;18
810549;7;3046;9425;18
810795;10;3047;7176;31
811088;6;3048;12844;36
811397;5;3049;12083;35
811702;2;3050;14487;24
812282;2;3051;3359;0
812441;5;3052;13354;24
812765;1;3053;11701;13
813117;2;3054;1548;17
813194;3;3055;9410;15
813569;6;3056;5975;38
813715;8;3057;9248;18
813979;10;3058;12212;48
814458;4;3059;13455;42
814835;1;3060;3629;22
814983;6;3061;7094;44
815152;7;3062;5098;18
815299;10;3063;4506;31
815506;9;3064;2838;46
815644;6;3065;14073;28
815962;8;3066;8094;18
816151;8;3067;5746;0
816304;4;3068;7507;19
816544;10;3069;9422;42
816929;2;3070;5436;48
817157;4;3071;9790;10
817434;8;3072;14418;19
817770;8;3073;5352;0
817901;9;3074;5559;6
818153;5;3075;11879;38
818430;5;3076;9283;0
818664;8;3077;14341;18
819016;5;3078;11406;18
819317;6;3079;2809;35
819413;10;3080;11834;36
819836;10;3081;1025;0
819909;6;3082;5890;36
820063;9;3083;1384;28
820142;7;3084;6108;25
820329;3;3085;7740;48
820635;9;3086;11931;29
821100;8;3087;10797;6
821358;9;3088;13213;6
821892;7;3089;10284;25
822144;6;3090;9985;18
822397;4;3091;7999;40
822618;7;3092;11332;10
822892;5;3093;3489;16
822992;8;3094;11537;18
823267;9;3095;9738;6
823688;10;3096;12743;46
824175;7;3097;6272;31
824328;4;3098;5780;10
824491;2;3099;6960;10
824770;2;3100;10693;0
825217;7;3101;8461;19
825429;2;3102;1188;19
825525;10;3103;10560;48
825949;9;3104;2050;46
826070;2;3105;9271;42
826458;1;3106;13372;17
826885;6;3107;5032;44
827028;5;3108;7141;35
827209;4;3109;12003;14
827545;9;3110;10147;20
827965;3;3111;13558;29
828471;5;3112;9364;21
828724;6;3113;14916;35
829087;2;3114;6075;45
829340;4;3115;8043;10
829571;8;3116;4283;19
829689;6;3117;13328;18
830009;10;3118;12475;36
830497;4;3119;9722;42
830772;8;3120;12022;19
831071;4;3121;10195;19
831350;7;3122;4991;10
831482;6;3123;1478;18
831552;3;3124;6372;38
831820;10;3125;14154;40
832326;10;3126;5449;0
832557;6;3127;7633;36
832760;4;3128;11697;40
833090;1;3129;8092;22
833335;5;3130;14302;13
833703;6;3131;7860;35
833889;8;3132;9474;18
834116;9;3133;12878;6
834632;4;3134;10460;20
834908;4;3135;9422;0
835178;1;3136;11392;22
835527;10;3137;2285;23
835651;4;3138;9942;42
835933;3;3139;3854;20
836094;1;3140;8409;23
836360;8;3141;11153;25
836638;5;3142;6348;18
836821;6;3143;7309;35
836995;7;3144;1869;18
837054;5;3145;4032;16
837166;8;3146;13450;18
837523;2;3147;12811;44
838051;3;3148;12693;15
838545;10;3149;1546;40
838632;5;3150;10697;31
838897;7;3151;9494;16
839145;1;3152;5951;32
839363;9;3153;4273;47
839548;4;3154;7366;20
839752;2;3155;11613;10
840262;6;3156;12760;45
840569;5;3157;13889;35
840913;3;3158;12880;21
841396;1;3159;6199;23
841574;1;3160;6201;0
841769;2;3161;5000;17
841969;2;3162;2270;0
842102;9;3163;3147;42
842252;6;3164;3079;28
842346;9;3165;7899;28
842656;8;3166;3991;6
842749;8;3167;6090;0
842897;9;3168;2467;6
843017;7;3169;1749;25
843073;5;3170;5104;16
843216;2;3171;4265;24
843435;10;3172;11159;48
843882;8;3173;14099;48
844228;5;3174;4533;18
844350;7;3175;6108;16
844497;8;3176;8447;8
844742;10;3177;2278;48
844860;6;3178;6609;36
845036;5;3179;14800;35
845416;6;3180;11407;35
845677;7;3181;3479;18
845775;6;3182;10140;18
846035;1;3183;5167;44
846183;1;3184;2213;0
846247;1;3185;2872;0
846347;2;3186;1409;17
846446;9;3187;11992;42
846937;3;3188;13981;29
847457;4;3189;7527;20
847656;4;3190;13463;0
848030;8;3191;5436;19
848175;6;3192;8188;18
848368;8;3193;3846;18
848497;3;3194;10096;39
848887;9;3195;7191;29
849189;7;3196;10283;25
849441;6;3197;11384;18
849702;7;3198;14270;18
850027;7;3199;4688;0
850142;8;3200;6705;8
850304;9;3201;5932;6
850575;2;3202;7597;42
850879;2;3203;11124;0
851343;7;3204;3457;19
851447;9;3205;9468;25
851859;1;3206;14278;47
852299;7;3207;9925;32
852557;1;3208;5866;32
852757;7;3209;1881;32
852831;10;3210;12471;31
853300;1;3211;7288;23
853532;3;3212;9897;23
853907;5;3213;8513;21
